US_L4CODE;US_L4NAME;US_L3CODE;US_L3NAME;NA_L3CODE;NA_L3NAME;NA_L2CODE;NA_L2NAME;NA_L1CODE;NA_L1NAME;L4_KEY;L3_KEY;L2_KEY;L1_KEY
73b;Northern Pleistocene Valley Trains;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73b  Northern Pleistocene Valley Trains;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73c;St. Francis Lowlands;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73c  St. Francis Lowlands;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73d;Northern Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73d  Northern Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73d;Northern Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73d  Northern Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73d;Northern Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73d  Northern Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73d;Northern Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73d  Northern Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73d;Northern Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73d  Northern Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73d;Northern Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73d  Northern Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73d;Northern Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73d  Northern Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73d;Northern Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73d  Northern Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73d;Northern Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73d  Northern Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73d;Northern Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73d  Northern Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73d;Northern Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73d  Northern Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73d;Northern Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73d  Northern Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73d;Northern Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73d  Northern Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73d;Northern Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73d  Northern Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73d;Northern Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73d  Northern Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73d;Northern Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73d  Northern Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73d;Northern Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73d  Northern Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73d;Northern Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73d  Northern Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73d;Northern Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73d  Northern Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73d;Northern Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73d  Northern Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73d;Northern Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73d  Northern Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73d;Northern Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73d  Northern Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73d;Northern Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73d  Northern Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73d;Northern Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73d  Northern Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73d;Northern Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73d  Northern Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73d;Northern Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73d  Northern Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73d;Northern Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73d  Northern Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73e;Grand Prairie;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73e  Grand Prairie;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73f;Western Lowlands Holocene Meander Belts;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73f  Western Lowlands Holocene Meander Belts;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73g;Western Lowlands Pleistocene Valley Trains;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73g  Western Lowlands Pleistocene Valley Trains;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73g;Western Lowlands Pleistocene Valley Trains;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73g  Western Lowlands Pleistocene Valley Trains;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73g;Western Lowlands Pleistocene Valley Trains;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73g  Western Lowlands Pleistocene Valley Trains;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73g;Western Lowlands Pleistocene Valley Trains;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73g  Western Lowlands Pleistocene Valley Trains;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73g;Western Lowlands Pleistocene Valley Trains;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73g  Western Lowlands Pleistocene Valley Trains;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73g;Western Lowlands Pleistocene Valley Trains;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73g  Western Lowlands Pleistocene Valley Trains;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73g;Western Lowlands Pleistocene Valley Trains;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73g  Western Lowlands Pleistocene Valley Trains;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73h;Arkansas/Ouachita River Holocene Meander Belts;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73h  Arkansas/Ouachita River Holocene Meander Belts;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73h;Arkansas/Ouachita River Holocene Meander Belts;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73h  Arkansas/Ouachita River Holocene Meander Belts;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73h;Arkansas/Ouachita River Holocene Meander Belts;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73h  Arkansas/Ouachita River Holocene Meander Belts;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73i;Arkansas/Ouachita River Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73i  Arkansas/Ouachita River Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73i;Arkansas/Ouachita River Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73i  Arkansas/Ouachita River Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73i;Arkansas/Ouachita River Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73i  Arkansas/Ouachita River Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73i;Arkansas/Ouachita River Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73i  Arkansas/Ouachita River Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73i;Arkansas/Ouachita River Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73i  Arkansas/Ouachita River Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73i;Arkansas/Ouachita River Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73i  Arkansas/Ouachita River Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73i;Arkansas/Ouachita River Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73i  Arkansas/Ouachita River Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73i;Arkansas/Ouachita River Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73i  Arkansas/Ouachita River Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73i;Arkansas/Ouachita River Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73i  Arkansas/Ouachita River Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73i;Arkansas/Ouachita River Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73i  Arkansas/Ouachita River Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73i;Arkansas/Ouachita River Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73i  Arkansas/Ouachita River Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73i;Arkansas/Ouachita River Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73i  Arkansas/Ouachita River Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73i;Arkansas/Ouachita River Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73i  Arkansas/Ouachita River Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73i;Arkansas/Ouachita River Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73i  Arkansas/Ouachita River Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73i;Arkansas/Ouachita River Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73i  Arkansas/Ouachita River Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73i;Arkansas/Ouachita River Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73i  Arkansas/Ouachita River Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73i;Arkansas/Ouachita River Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73i  Arkansas/Ouachita River Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73i;Arkansas/Ouachita River Backswamps;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73i  Arkansas/Ouachita River Backswamps;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73j;Macon Ridge;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73j  Macon Ridge;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73j;Macon Ridge;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73j  Macon Ridge;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73j;Macon Ridge;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73j  Macon Ridge;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73j;Macon Ridge;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73j  Macon Ridge;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73j;Macon Ridge;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73j  Macon Ridge;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73k;Southern Holocene Meander Belts;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73k  Southern Holocene Meander Belts;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
